user_id,session_id,event_type,timestamp,page,element,element_text,conversion_type,value,device,os,scroll_depth_pct,category
user_0002,sess_fdb22b187ca4,scroll,2026-04-04T09:51:00.089887+00:00,/home,,,,,mobile,Android,70.0,
user_0002,sess_fdb22b187ca4,scroll,2026-04-04T09:52:24.089887+00:00,/home,,,,,mobile,Android,93.3,
user_0002,sess_fdb22b187ca4,scroll,2026-04-04T09:54:11.089887+00:00,/home,,,,,mobile,Android,89.3,
user_0046,sess_c5327e782ddf,page_view,2026-04-04T10:44:28.089887+00:00,/home,,,,,mobile,Android,,
user_0046,sess_c5327e782ddf,scroll,2026-04-04T10:45:45.089887+00:00,/home,,,,,mobile,Android,89.3,
user_0046,sess_c5327e782ddf,scroll,2026-04-04T10:47:38.089887+00:00,/home,,,,,mobile,Android,99.3,
user_0046,sess_c5327e782ddf,scroll,2026-04-04T10:47:43.089887+00:00,/home,,,,,mobile,Android,67.7,
user_0046,sess_c5327e782ddf,scroll,2026-04-04T10:48:43.089887+00:00,/home,,,,,mobile,Android,46.6,
user_0046,sess_c5327e782ddf,page_view,2026-04-04T10:49:51.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0054,sess_5ea0e129b22f,page_view,2026-04-04T11:24:17.089887+00:00,/home,,,,,mobile,Android,,
user_0054,sess_5ea0e129b22f,page_view,2026-04-04T11:24:33.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0054,sess_5ea0e129b22f,click,2026-04-04T11:25:42.089887+00:00,/product/product_18,btn_detail,카테고리,,,mobile,Android,,shoes
user_0054,sess_5ea0e129b22f,add_to_cart,2026-04-04T11:25:47.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0054,sess_5ea0e129b22f,page_view,2026-04-04T11:27:16.089887+00:00,/checkout,,,,,mobile,Android,,
user_0054,sess_5ea0e129b22f,purchase,2026-04-04T11:28:49.089887+00:00,/order-complete,btn_purchase,결제하기,purchase,190336.0,mobile,Android,,
user_0028,sess_67bdbc0e21e7,page_view,2026-04-04T12:31:16.089887+00:00,/home,,,,,mobile,Windows,,
user_0028,sess_67bdbc0e21e7,scroll,2026-04-04T12:31:34.089887+00:00,/home,,,,,mobile,Windows,18.9,
user_0028,sess_67bdbc0e21e7,scroll,2026-04-04T12:32:46.089887+00:00,/home,,,,,mobile,Windows,63.1,
user_0028,sess_67bdbc0e21e7,scroll,2026-04-04T12:33:19.089887+00:00,/home,,,,,mobile,Windows,16.4,
user_0028,sess_67bdbc0e21e7,scroll,2026-04-04T12:35:17.089887+00:00,/home,,,,,mobile,Windows,52.1,
user_0028,sess_67bdbc0e21e7,scroll,2026-04-04T12:36:33.089887+00:00,/home,,,,,mobile,Windows,90.1,
user_0028,sess_67bdbc0e21e7,scroll,2026-04-04T12:38:23.089887+00:00,/home,,,,,mobile,Windows,57.6,
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:13:17.089887+00:00,/home,,,,,mobile,Android,,
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:14:33.089887+00:00,/category/women,,,,,mobile,Android,,women
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:15:09.089887+00:00,/product/product_14,,,,,mobile,Android,,men
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:16:39.089887+00:00,/product/product_12,,,,,mobile,Android,,women
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:17:28.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0030,sess_f674f928e8a8,scroll,2026-04-04T13:18:17.089887+00:00,/category/men,,,,,mobile,Android,99.1,men
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:19:18.089887+00:00,/product/product_8,,,,,mobile,Android,,men
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:20:59.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:21:35.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0030,sess_f674f928e8a8,scroll,2026-04-04T13:22:23.089887+00:00,/category/men,,,,,mobile,Android,20.0,men
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:22:30.089887+00:00,/product/product_18,,,,,mobile,Android,,shoes
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:23:41.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0030,sess_f674f928e8a8,scroll,2026-04-04T13:25:14.089887+00:00,/category/shoes,,,,,mobile,Android,11.7,shoes
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:25:40.089887+00:00,/product/product_7,,,,,mobile,Android,,women
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:27:08.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:28:37.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:28:44.089887+00:00,/product/product_13,,,,,mobile,Android,,shoes
user_0030,sess_f674f928e8a8,add_to_cart,2026-04-04T13:30:19.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:32:14.089887+00:00,/product/product_3,,,,,mobile,Android,,shoes
user_0030,sess_f674f928e8a8,page_view,2026-04-04T13:33:17.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0014,sess_f89b76366274,page_view,2026-04-04T15:05:40.089887+00:00,/home,,,,,mobile,iOS,,
user_0014,sess_f89b76366274,scroll,2026-04-04T15:06:54.089887+00:00,/home,,,,,mobile,iOS,78.6,
user_0014,sess_f89b76366274,page_view,2026-04-04T15:08:14.089887+00:00,/category/women,,,,,mobile,iOS,,women
user_0014,sess_f89b76366274,page_view,2026-04-04T15:08:26.089887+00:00,/category/women,,,,,mobile,iOS,,women
user_0014,sess_f89b76366274,page_view,2026-04-04T15:09:25.089887+00:00,/category/men,,,,,mobile,iOS,,men
user_0014,sess_f89b76366274,page_view,2026-04-04T15:09:40.089887+00:00,/product/product_17,,,,,mobile,iOS,,shoes
user_0014,sess_f89b76366274,coupon_apply,2026-04-04T15:10:26.089887+00:00,/product/product_17,btn_coupon,쿠폰 적용,,,mobile,iOS,,shoes
user_0014,sess_f89b76366274,page_view,2026-04-04T15:11:26.089887+00:00,/category/men,,,,,mobile,iOS,,men
user_0014,sess_f89b76366274,page_view,2026-04-04T15:11:42.089887+00:00,/category/men,,,,,mobile,iOS,,men
user_0014,sess_f89b76366274,scroll,2026-04-04T15:12:26.089887+00:00,/category/men,,,,,mobile,iOS,69.2,men
user_0014,sess_f89b76366274,page_view,2026-04-04T15:12:32.089887+00:00,/category/shoes,,,,,mobile,iOS,,shoes
user_0023,sess_224406525c5e,page_view,2026-04-04T15:53:49.089887+00:00,/home,,,,,desktop,iOS,,
user_0023,sess_224406525c5e,page_view,2026-04-04T15:55:31.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0023,sess_224406525c5e,click,2026-04-04T15:57:28.089887+00:00,/category/women,btn_buy,구매하기,,,desktop,iOS,,women
user_0023,sess_224406525c5e,page_view,2026-04-04T15:58:21.089887+00:00,/product/product_2,,,,,desktop,iOS,,men
user_0023,sess_224406525c5e,add_to_cart,2026-04-04T15:59:02.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,desktop,iOS,,
user_0023,sess_224406525c5e,page_view,2026-04-04T15:59:33.089887+00:00,/checkout,,,,,desktop,iOS,,
user_0023,sess_224406525c5e,page_view,2026-04-04T16:00:56.089887+00:00,/cart,,,,,desktop,iOS,,
user_0023,sess_224406525c5e,page_view,2026-04-04T16:02:06.089887+00:00,/product/product_2,,,,,desktop,iOS,,women
user_0110,sess_9d9ecac791f9,page_view,2026-04-04T18:52:53.089887+00:00,/home,,,,,mobile,Android,,
user_0110,sess_9d9ecac791f9,page_view,2026-04-04T18:54:38.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0110,sess_9d9ecac791f9,click,2026-04-04T18:54:44.089887+00:00,/product/product_14,btn_buy,구매하기,,,mobile,Android,,women
user_0110,sess_9d9ecac791f9,add_to_cart,2026-04-04T18:55:03.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T20:52:51.089887+00:00,/home,,,,,mobile,Windows,,
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T20:54:35.089887+00:00,/category/women,,,,,mobile,Windows,,women
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T20:55:07.089887+00:00,/product/product_8,,,,,mobile,Windows,,women
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T20:56:10.089887+00:00,/category/men,,,,,mobile,Windows,,men
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T20:57:16.089887+00:00,/product/product_12,,,,,mobile,Windows,,shoes
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T20:58:27.089887+00:00,/category/women,,,,,mobile,Windows,,women
user_0038,sess_8c7da8770ca8,scroll,2026-04-04T20:58:35.089887+00:00,/category/women,,,,,mobile,Windows,20.7,women
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:00:08.089887+00:00,/product/product_5,,,,,mobile,Windows,,men
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:01:07.089887+00:00,/category/men,,,,,mobile,Windows,,men
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:02:51.089887+00:00,/product/product_14,,,,,mobile,Windows,,men
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:03:00.089887+00:00,/category/shoes,,,,,mobile,Windows,,shoes
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:03:20.089887+00:00,/category/men,,,,,mobile,Windows,,men
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:04:50.089887+00:00,/product/product_4,,,,,mobile,Windows,,shoes
user_0014,sess_2ceb32058238,page_view,2026-04-04T21:05:25.089887+00:00,/home,,,,,mobile,iOS,,
user_0014,sess_2ceb32058238,scroll,2026-04-04T21:05:38.089887+00:00,/home,,,,,mobile,iOS,10.8,
user_0014,sess_2ceb32058238,scroll,2026-04-04T21:06:27.089887+00:00,/home,,,,,mobile,iOS,66.5,
user_0038,sess_8c7da8770ca8,scroll,2026-04-04T21:06:50.089887+00:00,/product/product_4,,,,,mobile,Windows,70.4,men
user_0014,sess_2ceb32058238,scroll,2026-04-04T21:07:50.089887+00:00,/home,,,,,mobile,iOS,87.4,
user_0014,sess_2ceb32058238,scroll,2026-04-04T21:08:12.089887+00:00,/home,,,,,mobile,iOS,63.1,
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:08:43.089887+00:00,/category/women,,,,,mobile,Windows,,women
user_0038,sess_8c7da8770ca8,page_view,2026-04-04T21:09:08.089887+00:00,/category/shoes,,,,,mobile,Windows,,shoes
user_0014,sess_2ceb32058238,page_view,2026-04-04T21:09:11.089887+00:00,/category/men,,,,,mobile,iOS,,men
user_0014,sess_2ceb32058238,page_view,2026-04-04T21:10:38.089887+00:00,/product/product_18,,,,,mobile,iOS,,shoes
user_0014,sess_2ceb32058238,coupon_apply,2026-04-04T21:12:35.089887+00:00,/product/product_18,btn_coupon,쿠폰 적용,,,mobile,iOS,,women
user_0014,sess_2ceb32058238,add_to_cart,2026-04-04T21:14:02.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0014,sess_2ceb32058238,page_view,2026-04-04T21:14:56.089887+00:00,/checkout,,,,,mobile,iOS,,
user_0014,sess_2ceb32058238,page_view,2026-04-04T21:16:08.089887+00:00,/cart,,,,,mobile,iOS,,
user_0136,sess_8a20db76e03d,page_view,2026-04-04T21:26:21.089887+00:00,/home,,,,,mobile,Android,,
user_0136,sess_8a20db76e03d,page_view,2026-04-04T21:26:47.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0136,sess_8a20db76e03d,page_view,2026-04-04T21:27:37.089887+00:00,/product/product_9,,,,,mobile,Android,,men
user_0136,sess_8a20db76e03d,add_to_cart,2026-04-04T21:28:56.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Android,,
user_0136,sess_8a20db76e03d,page_view,2026-04-04T21:30:03.089887+00:00,/product/product_9,,,,,mobile,Android,,women
user_0136,sess_8a20db76e03d,click,2026-04-04T21:31:36.089887+00:00,/product/product_5,btn_buy,상세보기,,,mobile,Android,,shoes
user_0136,sess_8a20db76e03d,click,2026-04-04T21:33:25.089887+00:00,/product/product_11,btn_buy,상세보기,,,mobile,Android,,shoes
user_0136,sess_8a20db76e03d,click,2026-04-04T21:33:30.089887+00:00,/product/product_16,link_category,구매하기,,,mobile,Android,,women
user_0136,sess_8a20db76e03d,click,2026-04-04T21:34:38.089887+00:00,/product/product_7,btn_detail,상세보기,,,mobile,Android,,men
user_0136,sess_8a20db76e03d,wishlist,2026-04-04T21:35:58.089887+00:00,/product/product_7,btn_wishlist,찜하기,wishlist,,mobile,Android,,men
user_0012,sess_2040feb14807,page_view,2026-04-05T02:23:12.089887+00:00,/home,,,,,mobile,iOS,,
user_0012,sess_2040feb14807,page_view,2026-04-05T02:24:15.089887+00:00,/category/women,,,,,mobile,iOS,,women
user_0012,sess_2040feb14807,page_view,2026-04-05T02:25:16.089887+00:00,/product/product_10,,,,,mobile,iOS,,men
user_0012,sess_2040feb14807,click,2026-04-05T02:27:09.089887+00:00,/product/product_6,btn_detail,상세보기,,,mobile,iOS,,shoes
user_0012,sess_2040feb14807,click,2026-04-05T02:27:34.089887+00:00,/product/product_15,btn_detail,카테고리,,,mobile,iOS,,shoes
user_0012,sess_2040feb14807,click,2026-04-05T02:28:02.089887+00:00,/product/product_14,link_category,구매하기,,,mobile,iOS,,shoes
user_0012,sess_2040feb14807,wishlist,2026-04-05T02:29:25.089887+00:00,/product/product_14,btn_wishlist,찜하기,wishlist,,mobile,iOS,,men
user_0012,sess_2040feb14807,add_to_cart,2026-04-05T02:31:00.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0012,sess_2040feb14807,page_view,2026-04-05T02:32:47.089887+00:00,/checkout,,,,,mobile,iOS,,
user_0012,sess_2040feb14807,page_view,2026-04-05T02:33:06.089887+00:00,/cart,,,,,mobile,iOS,,
user_0012,sess_2040feb14807,page_view,2026-04-05T02:34:27.089887+00:00,/product/product_19,,,,,mobile,iOS,,women
user_0126,sess_db46a53d994b,page_view,2026-04-05T05:36:41.089887+00:00,/home,,,,,mobile,Windows,,
user_0126,sess_db46a53d994b,page_view,2026-04-05T05:36:49.089887+00:00,/category/women,,,,,mobile,Windows,,women
user_0126,sess_db46a53d994b,page_view,2026-04-05T05:38:44.089887+00:00,/product/product_6,,,,,mobile,Windows,,women
user_0126,sess_db46a53d994b,click,2026-04-05T05:40:36.089887+00:00,/product/product_6,img_product,구매하기,,,mobile,Windows,,women
user_0126,sess_db46a53d994b,add_to_cart,2026-04-05T05:42:27.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,Windows,,
user_0126,sess_db46a53d994b,page_view,2026-04-05T05:43:40.089887+00:00,/checkout,,,,,mobile,Windows,,
user_0126,sess_db46a53d994b,purchase,2026-04-05T05:44:52.089887+00:00,/order-complete,btn_purchase,결제하기,purchase,23175.0,mobile,Windows,,
user_0116,sess_28f42852d00e,page_view,2026-04-05T06:26:01.089887+00:00,/home,,,,,mobile,Windows,,
user_0116,sess_28f42852d00e,page_view,2026-04-05T06:26:24.089887+00:00,/category/shoes,,,,,mobile,Windows,,shoes
user_0116,sess_28f42852d00e,click,2026-04-05T06:28:05.089887+00:00,/product/product_9,btn_detail,상품 이미지,,,mobile,Windows,,shoes
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:28:30.089887+00:00,/home,,,,,mobile,macOS,,
user_0116,sess_28f42852d00e,click,2026-04-05T06:29:35.089887+00:00,/product/product_19,btn_detail,상세보기,,,mobile,Windows,,men
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:30:08.089887+00:00,/category/men,,,,,mobile,macOS,,men
user_0103,sess_84d7d0241bd3,scroll,2026-04-05T06:32:03.089887+00:00,/category/men,,,,,mobile,macOS,73.0,men
user_0103,sess_84d7d0241bd3,scroll,2026-04-05T06:33:07.089887+00:00,/category/men,,,,,mobile,macOS,22.6,men
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:33:26.089887+00:00,/product/product_13,,,,,mobile,macOS,,men
user_0103,sess_84d7d0241bd3,scroll,2026-04-05T06:33:36.089887+00:00,/product/product_13,,,,,mobile,macOS,75.0,shoes
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:34:24.089887+00:00,/category/shoes,,,,,mobile,macOS,,shoes
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:34:54.089887+00:00,/category/shoes,,,,,mobile,macOS,,shoes
user_0103,sess_84d7d0241bd3,scroll,2026-04-05T06:35:36.089887+00:00,/category/shoes,,,,,mobile,macOS,48.8,shoes
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:36:49.089887+00:00,/product/product_6,,,,,mobile,macOS,,shoes
user_0103,sess_84d7d0241bd3,scroll,2026-04-05T06:37:07.089887+00:00,/product/product_6,,,,,mobile,macOS,80.7,men
user_0103,sess_84d7d0241bd3,add_to_cart,2026-04-05T06:37:48.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,macOS,,
user_0103,sess_84d7d0241bd3,page_view,2026-04-05T06:38:36.089887+00:00,/product/product_19,,,,,mobile,macOS,,men
user_0103,sess_84d7d0241bd3,scroll,2026-04-05T06:39:57.089887+00:00,/product/product_19,,,,,mobile,macOS,21.6,women
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:21:32.089887+00:00,/home,,,,,mobile,Android,,
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:22:07.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:22:22.089887+00:00,/product/product_5,,,,,mobile,Android,,shoes
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:22:54.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:23:08.089887+00:00,/product/product_2,,,,,mobile,Android,,men
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:24:13.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0041,sess_98e2da8514b1,scroll,2026-04-05T07:24:50.089887+00:00,/category/shoes,,,,,mobile,Android,44.3,shoes
user_0041,sess_98e2da8514b1,page_view,2026-04-05T07:25:11.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0113,sess_1d06e5c50254,page_view,2026-04-05T08:25:31.089887+00:00,/home,,,,,tablet,iOS,,
user_0113,sess_1d06e5c50254,page_view,2026-04-05T08:27:01.089887+00:00,/category/shoes,,,,,tablet,iOS,,shoes
user_0113,sess_1d06e5c50254,page_view,2026-04-05T08:27:40.089887+00:00,/product/product_17,,,,,tablet,iOS,,shoes
user_0113,sess_1d06e5c50254,click,2026-04-05T08:29:12.089887+00:00,/product/product_14,btn_detail,상세보기,,,tablet,iOS,,shoes
user_0113,sess_1d06e5c50254,click,2026-04-05T08:29:56.089887+00:00,/product/product_19,link_category,상품 이미지,,,tablet,iOS,,men
user_0113,sess_1d06e5c50254,click,2026-04-05T08:30:26.089887+00:00,/product/product_5,img_product,카테고리,,,tablet,iOS,,men
user_0113,sess_1d06e5c50254,click,2026-04-05T08:32:24.089887+00:00,/product/product_12,btn_detail,상세보기,,,tablet,iOS,,men
user_0113,sess_1d06e5c50254,click,2026-04-05T08:33:02.089887+00:00,/product/product_2,btn_detail,구매하기,,,tablet,iOS,,men
user_0113,sess_1d06e5c50254,click,2026-04-05T08:34:37.089887+00:00,/product/product_17,link_category,카테고리,,,tablet,iOS,,men
user_0113,sess_1d06e5c50254,wishlist,2026-04-05T08:35:29.089887+00:00,/product/product_17,btn_wishlist,찜하기,wishlist,,tablet,iOS,,shoes
user_0016,sess_0fab7a3c2c48,page_view,2026-04-05T09:25:13.089887+00:00,/home,,,,,mobile,Android,,
user_0016,sess_0fab7a3c2c48,page_view,2026-04-05T09:25:27.089887+00:00,/category/shoes,,,,,mobile,Android,,shoes
user_0016,sess_0fab7a3c2c48,page_view,2026-04-05T09:26:15.089887+00:00,/product/product_6,,,,,mobile,Android,,shoes
user_0016,sess_0fab7a3c2c48,click,2026-04-05T09:27:00.089887+00:00,/product/product_18,img_product,상세보기,,,mobile,Android,,shoes
user_0016,sess_0fab7a3c2c48,wishlist,2026-04-05T09:28:20.089887+00:00,/product/product_18,btn_wishlist,찜하기,wishlist,,mobile,Android,,men
user_0016,sess_0fab7a3c2c48,click,2026-04-05T09:29:58.089887+00:00,/product/product_19,link_category,구매하기,,,mobile,Android,,men
user_0016,sess_0fab7a3c2c48,click,2026-04-05T09:31:20.089887+00:00,/product/product_20,btn_detail,구매하기,,,mobile,Android,,women
user_0016,sess_0fab7a3c2c48,click,2026-04-05T09:31:43.089887+00:00,/product/product_8,img_product,상품 이미지,,,mobile,Android,,men
user_0125,sess_511b1fa8765c,page_view,2026-04-05T09:31:51.089887+00:00,/home,,,,,mobile,iOS,,
user_0125,sess_511b1fa8765c,scroll,2026-04-05T09:32:24.089887+00:00,/home,,,,,mobile,iOS,43.6,
user_0125,sess_511b1fa8765c,scroll,2026-04-05T09:34:05.089887+00:00,/home,,,,,mobile,iOS,96.5,
user_0125,sess_511b1fa8765c,page_view,2026-04-05T09:34:34.089887+00:00,/category/women,,,,,mobile,iOS,,women
user_0125,sess_511b1fa8765c,scroll,2026-04-05T09:34:54.089887+00:00,/category/women,,,,,mobile,iOS,80.9,women
user_0125,sess_511b1fa8765c,page_view,2026-04-05T09:35:30.089887+00:00,/category/shoes,,,,,mobile,iOS,,shoes
user_0125,sess_511b1fa8765c,page_view,2026-04-05T09:36:14.089887+00:00,/product/product_11,,,,,mobile,iOS,,men
user_0125,sess_511b1fa8765c,click,2026-04-05T09:37:51.089887+00:00,/product/product_19,btn_buy,상품 이미지,,,mobile,iOS,,shoes
user_0125,sess_511b1fa8765c,add_to_cart,2026-04-05T09:39:38.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0125,sess_511b1fa8765c,page_view,2026-04-05T09:40:19.089887+00:00,/checkout,,,,,mobile,iOS,,
user_0125,sess_511b1fa8765c,page_view,2026-04-05T09:40:51.089887+00:00,/cart,,,,,mobile,iOS,,
user_0113,sess_d8007a4109f6,page_view,2026-04-05T11:13:58.089887+00:00,/home,,,,,tablet,iOS,,
user_0113,sess_d8007a4109f6,page_view,2026-04-05T11:15:34.089887+00:00,/category/women,,,,,tablet,iOS,,women
user_0113,sess_d8007a4109f6,scroll,2026-04-05T11:16:10.089887+00:00,/category/women,,,,,tablet,iOS,13.7,women
user_0113,sess_d8007a4109f6,click,2026-04-05T11:17:08.089887+00:00,/category/women,link_category,상품 이미지,,,tablet,iOS,,women
user_0113,sess_d8007a4109f6,page_view,2026-04-05T11:18:03.089887+00:00,/product/product_2,,,,,tablet,iOS,,women
user_0113,sess_d8007a4109f6,wishlist,2026-04-05T11:19:06.089887+00:00,/product/product_2,btn_wishlist,찜하기,wishlist,,tablet,iOS,,men
user_0113,sess_d8007a4109f6,click,2026-04-05T11:20:49.089887+00:00,/product/product_6,btn_buy,카테고리,,,tablet,iOS,,shoes
user_0113,sess_d8007a4109f6,click,2026-04-05T11:22:47.089887+00:00,/product/product_13,btn_buy,상세보기,,,tablet,iOS,,shoes
user_0113,sess_d8007a4109f6,add_to_cart,2026-04-05T11:24:27.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,tablet,iOS,,
user_0129,sess_f916a5918595,page_view,2026-04-05T12:10:50.089887+00:00,/home,,,,,mobile,Android,,
user_0129,sess_f916a5918595,page_view,2026-04-05T12:12:38.089887+00:00,/category/men,,,,,mobile,Android,,men
user_0129,sess_f916a5918595,click,2026-04-05T12:13:09.089887+00:00,/product/product_8,img_product,카테고리,,,mobile,Android,,women
user_0058,sess_75abdaa931b7,page_view,2026-04-05T13:52:39.089887+00:00,/home,,,,,desktop,iOS,,
user_0058,sess_75abdaa931b7,page_view,2026-04-05T13:54:37.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0058,sess_75abdaa931b7,scroll,2026-04-05T13:56:25.089887+00:00,/category/shoes,,,,,desktop,iOS,22.7,shoes
user_0058,sess_75abdaa931b7,scroll,2026-04-05T13:57:27.089887+00:00,/category/shoes,,,,,desktop,iOS,40.5,shoes
user_0058,sess_75abdaa931b7,page_view,2026-04-05T13:57:37.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0058,sess_75abdaa931b7,page_view,2026-04-05T13:58:08.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0058,sess_75abdaa931b7,scroll,2026-04-05T13:59:25.089887+00:00,/category/shoes,,,,,desktop,iOS,54.8,shoes
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:01:08.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:01:25.089887+00:00,/product/product_6,,,,,desktop,iOS,,men
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:02:05.089887+00:00,/category/women,,,,,desktop,iOS,,women
user_0058,sess_75abdaa931b7,scroll,2026-04-05T14:02:32.089887+00:00,/category/women,,,,,desktop,iOS,51.5,women
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:04:14.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:05:31.089887+00:00,/product/product_12,,,,,desktop,iOS,,women
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:07:25.089887+00:00,/category/shoes,,,,,desktop,iOS,,shoes
user_0058,sess_75abdaa931b7,scroll,2026-04-05T14:08:16.089887+00:00,/category/shoes,,,,,desktop,iOS,66.2,shoes
user_0058,sess_75abdaa931b7,scroll,2026-04-05T14:08:31.089887+00:00,/category/shoes,,,,,desktop,iOS,55.5,shoes
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:09:55.089887+00:00,/category/men,,,,,desktop,iOS,,men
user_0058,sess_75abdaa931b7,page_view,2026-04-05T14:10:19.089887+00:00,/category/women,,,,,desktop,iOS,,women
user_0148,sess_7a61aa9f3f68,page_view,2026-04-05T16:03:00.089887+00:00,/home,,,,,mobile,iOS,,
user_0148,sess_7a61aa9f3f68,page_view,2026-04-05T16:04:06.089887+00:00,/category/women,,,,,mobile,iOS,,women
user_0148,sess_7a61aa9f3f68,scroll,2026-04-05T16:04:51.089887+00:00,/category/women,,,,,mobile,iOS,61.0,women
user_0148,sess_7a61aa9f3f68,page_view,2026-04-05T16:06:46.089887+00:00,/product/product_8,,,,,mobile,iOS,,men
user_0148,sess_7a61aa9f3f68,page_view,2026-04-05T16:07:08.089887+00:00,/category/women,,,,,mobile,iOS,,women
user_0148,sess_7a61aa9f3f68,page_view,2026-04-05T16:07:53.089887+00:00,/product/product_19,,,,,mobile,iOS,,shoes
user_0148,sess_7a61aa9f3f68,add_to_cart,2026-04-05T16:08:20.089887+00:00,/cart,btn_add_cart,장바구니 담기,add_to_cart,,mobile,iOS,,
user_0148,sess_7a61aa9f3f68,page_view,2026-04-05T16:09:48.089887+00:00,/checkout,,,,,mobile,iOS,,
user_0056,sess_0872d1338297,page_view,2026-04-05T16:21:52.089887+00:00,/home,,,,,mobile,Windows,,
user_0056,sess_0872d1338297,page_view,2026-04-05T16:22:50.089887+00:00,/category/women,,,,,mobile,Windows,,women
